symbol,suffix,last_price,Prev_Close,change_pct,darvas_signal,Box_Top,Box_Bottom,Upside_to_Top%,Position_in_Box%,Data_Points,Piotroski_Score,Piotroski_Strong,CoffeeCan,CC_Score,market,yf_symbol,exchange,currency,pegu_score,pegu_grade,sarvas_score,sarvas_signal,data_source,scan_date
IFCI,.NS,77.0,79.74,-3.44,BREAKDOWN_SELL,87.98,78.39,14.26,-14.5,63.0,,,,,IN,IFCI.NS,,,70,A,5,SELL,local,2026-07-03
PERMAGN,.BO,920.45,953.2,-3.44,BREAKOUT_BUY,880.0,822.5,-4.39,170.3,61.0,,,,,IN,PERMAGN.BO,,,70,A,5,SELL,local,2026-07-03
MSTCLTD,.NS,647.4,670.55,-3.45,BREAKDOWN_SELL,697.05,655.5,7.67,-19.5,63.0,,,,,IN,MSTCLTD.NS,,,70,A,5,SELL,local,2026-07-03
VIKASPROP,.BO,0.28,0.29,-3.45,IN_BOX,0.3,0.27,7.14,33.3,61.0,,,,,IN,VIKASPROP.BO,,,70,A,5,SELL,local,2026-07-03
SATIN,.NS,231.03,239.31,-3.46,IN_BOX,241.0,228.3,4.32,21.5,62.0,,,,,IN,SATIN.NS,,,70,A,5,SELL,local,2026-07-03
AXTEL,.BO,437.6,453.3,-3.46,BREAKDOWN_SELL,468.0,440.05,6.95,-8.8,61.0,,,,,IN,AXTEL.BO,,,70,A,5,SELL,local,2026-07-03
GTNTEX,.BO,8.63,8.94,-3.47,IN_BOX,9.29,7.87,7.65,53.5,62.0,,,,,IN,GTNTEX.BO,,,70,A,5,SELL,local,2026-07-03
ADTECH,.BO,58.16,60.25,-3.47,IN_BOX,61.5,58.0,5.74,4.6,61.0,,,,,IN,ADTECH.BO,,,70,A,5,SELL,local,2026-07-03
AGROPHOS,.NS,30.32,31.41,-3.47,IN_BOX,31.89,30.26,5.18,3.7,63.0,,,,,IN,AGROPHOS.NS,,,70,A,5,SELL,local,2026-07-03
PLATIND,.NS,221.14,229.11,-3.48,IN_BOX,230.0,207.02,4.01,61.4,63.0,,,,,IN,PLATIND.NS,,,70,A,5,SELL,local,2026-07-03
AJAXENGG,.NS,533.25,552.5,-3.48,BREAKDOWN_SELL,588.0,541.55,10.27,-17.9,62.0,,,,,IN,AJAXENGG.NS,,,70,A,5,SELL,local,2026-07-03
MODULEX,.BO,13.28,13.76,-3.49,BREAKDOWN_SELL,16.2,13.4,21.99,-4.3,61.0,,,,,IN,MODULEX.BO,,,70,A,5,SELL,local,2026-07-03
NDGL,.NS,2595.3,2689.4,-3.5,BREAKDOWN_SELL,2750.0,2600.0,5.96,-3.1,62.0,,,,,IN,NDGL.NS,,,70,A,5,SELL,local,2026-07-03
ASTRON,.BO,3.86,4.0,-3.5,IN_BOX,4.12,3.79,6.74,21.2,61.0,,,,,IN,ASTRON.BO,,,70,A,5,SELL,local,2026-07-03
SCI,.NS,311.8,323.1,-3.5,IN_BOX,321.05,302.0,2.97,51.4,62.0,,,,,IN,SCI.NS,,,70,A,5,SELL,local,2026-07-03
ALUFLUOR,.BO,456.2,472.8,-3.51,IN_BOX,465.2,435.15,1.97,70.0,61.0,,,,,IN,ALUFLUOR.BO,,,70,A,5,SELL,local,2026-07-03
PULSRIN,.BO,0.55,0.57,-3.51,IN_BOX,0.66,0.54,20.0,8.3,61.0,,,,,IN,PULSRIN.BO,,,70,A,5,SELL,local,2026-07-03
ASTEC,.NS,725.45,751.9,-3.52,BREAKDOWN_SELL,809.9,760.05,11.64,-69.4,63.0,,,,,IN,ASTEC.NS,,,70,A,5,SELL,local,2026-07-03
GSAUTO,.BO,14.51,15.04,-3.52,IN_BOX,16.5,14.11,13.71,16.7,61.0,,,,,IN,GSAUTO.BO,,,70,A,5,SELL,local,2026-07-03
SAINIK,.BO,36.0,37.32,-3.54,IN_BOX,41.9,36.0,16.39,0.0,61.0,,,,,IN,SAINIK.BO,,,70,A,5,SELL,local,2026-07-03
UMIYA,.BO,34.08,35.33,-3.54,BREAKDOWN_SELL,40.0,35.0,17.37,-18.4,61.0,,,,,IN,UMIYA.BO,,,70,A,5,SELL,local,2026-07-03
HPL,.NS,366.15,379.6,-3.54,IN_BOX,368.8,333.0,0.72,92.6,63.0,,,,,IN,HPL.NS,,,70,A,5,SELL,local,2026-07-03
DHAMPURE,.BO,119.85,124.25,-3.54,IN_BOX,124.8,111.4,4.13,63.1,61.0,,,,,IN,DHAMPURE.BO,,,70,A,5,SELL,local,2026-07-03
JAYKAY,.NS,174.19,180.6,-3.55,IN_BOX,182.49,165.0,4.76,52.5,63.0,,,,,IN,JAYKAY.NS,,,70,A,5,SELL,local,2026-07-03
MOLDTECH,.NS,133.1,138.0,-3.55,BREAKOUT_BUY,130.9,119.21,-1.65,118.8,62.0,3.0,NO,FAIL,—,IN,MOLDTECH.NS,,,70,A,5,SELL,local,2026-07-03
ARENTERP,.NS,37.18,38.55,-3.55,IN_BOX,38.57,36.7,3.74,25.7,62.0,,,,,IN,ARENTERP.NS,,,70,A,5,SELL,local,2026-07-03
BAGFILMS,.NS,4.6,4.77,-3.56,IN_BOX,5.09,4.16,10.65,47.3,63.0,,,,,IN,BAGFILMS.NS,,,70,A,5,SELL,local,2026-07-03
ARFIN,.NS,89.81,93.13,-3.56,BREAKDOWN_SELL,101.0,90.77,12.46,-9.4,62.0,,,,,IN,ARFIN.NS,,,70,A,5,SELL,local,2026-07-03
NEOGEN,.NS,1874.8,1944.0,-3.56,BREAKDOWN_SELL,1959.0,1905.0,4.49,-55.9,63.0,,,,,IN,NEOGEN.NS,,,70,A,5,SELL,local,2026-07-03
ADVAIT,.NS,2274.7,2358.6,-3.56,BREAKDOWN_SELL,2485.0,2350.0,9.25,-55.8,63.0,,,,,IN,ADVAIT.NS,,,70,A,5,SELL,local,2026-07-03
ZEEL,.NS,111.36,115.48,-3.57,IN_BOX,114.95,107.29,3.22,53.1,62.0,,,,,IN,ZEEL.NS,,,70,A,5,SELL,local,2026-07-03
ICODEX,.BO,40.0,41.48,-3.57,BREAKDOWN_SELL,45.48,40.45,13.7,-8.9,61.0,,,,,IN,ICODEX.BO,,,70,A,5,SELL,local,2026-07-03
GOCLCORP,.NS,408.8,424.0,-3.58,IN_BOX,410.3,379.55,0.37,95.1,62.0,,,,,IN,GOCLCORP.NS,,,70,A,5,SELL,local,2026-07-03
ALPHAGEO,.NS,198.81,206.2,-3.58,BREAKDOWN_SELL,218.64,201.0,9.97,-12.4,63.0,,,,,IN,ALPHAGEO.NS,,,70,A,5,SELL,local,2026-07-03
JFL,.BO,28.05,29.09,-3.58,IN_BOX,30.0,25.5,6.95,56.7,61.0,,,,,IN,JFL.BO,,,70,A,5,SELL,local,2026-07-03
AMAGI,.NS,514.05,533.2,-3.59,BREAKOUT_BUY,430.9,396.85,-16.18,344.2,63.0,,,,,IN,AMAGI.NS,,,70,A,5,SELL,local,2026-07-03
TENNIND,.NS,578.8,600.35,-3.59,IN_BOX,605.7,562.15,4.65,38.2,62.0,,,,,IN,TENNIND.NS,,,70,A,5,SELL,local,2026-07-03
MYMONEY,.BO,38.56,40.0,-3.6,IN_BOX,44.99,36.91,16.68,20.4,61.0,,,,,IN,MYMONEY.BO,,,70,A,5,SELL,local,2026-07-03
FIRSTFIN,.BO,8.3,8.61,-3.6,IN_BOX,9.49,8.3,14.34,0.0,61.0,,,,,IN,FIRSTFIN.BO,,,70,A,5,SELL,local,2026-07-03
BAJAJST,.NS,416.5,432.05,-3.6,IN_BOX,460.9,380.15,10.66,45.0,46.0,,,,,IN,BAJAJST.NS,,,70,A,5,SELL,local,2026-07-03
BAJAJHIND,.NS,18.15,18.83,-3.61,BREAKDOWN_SELL,19.55,18.57,7.71,-42.9,63.0,,,,,IN,BAJAJHIND.NS,,,70,A,5,SELL,local,2026-07-03
SADBHIN,.BO,2.67,2.77,-3.61,IN_BOX,2.98,2.67,11.61,0.0,61.0,,,,,IN,SADBHIN.BO,,,70,A,5,SELL,local,2026-07-03
EKC,.NS,120.14,124.64,-3.61,BREAKOUT_BUY,114.5,104.31,-4.69,155.3,63.0,,,,,IN,EKC.NS,,,70,A,5,SELL,local,2026-07-03
BCPL,.NS,72.18,74.88,-3.61,BREAKDOWN_SELL,77.7,73.65,7.65,-36.3,62.0,,,,,IN,BCPL.NS,,,70,A,5,SELL,local,2026-07-03
BECTORFOOD,.NS,182.67,189.53,-3.62,BREAKOUT_BUY,175.96,169.21,-3.67,199.4,63.0,,,,,IN,BECTORFOOD.NS,,,70,A,5,SELL,local,2026-07-03
SEIL,.NS,212.56,220.59,-3.64,BREAKOUT_BUY,211.05,201.0,-0.71,115.0,46.0,,NO,FAIL,,IN,SEIL.NS,,,70,A,5,SELL,local,2026-07-03
TINNARUBR,.NS,926.15,961.15,-3.64,BREAKOUT_BUY,907.35,863.6,-2.03,143.0,61.0,,,,,IN,TINNARUBR.NS,,,70,A,5,SELL,local,2026-07-03
SECMARK,.NS,123.5,128.18,-3.65,IN_BOX,135.0,120.0,9.31,23.3,61.0,,,,,IN,SECMARK.NS,,,70,A,5,SELL,local,2026-07-03
GLPL,.BO,43.25,44.89,-3.65,IN_BOX,47.49,41.41,9.8,30.3,28.0,,,,,IN,GLPL.BO,,,70,A,5,SELL,local,2026-07-03
TITAGARH,.NS,888.45,922.15,-3.65,BREAKDOWN_SELL,944.0,895.8,6.25,-15.2,62.0,,,,,IN,TITAGARH.NS,,,70,A,5,SELL,local,2026-07-03
METAINFO,.BO,81.0,84.08,-3.66,BREAKOUT_BUY,74.0,68.0,-8.64,216.7,61.0,,,,,IN,METAINFO.BO,,,70,A,5,SELL,local,2026-07-03
TIINDIA,.NS,3054.0,3170.5,-3.67,BREAKDOWN_SELL,3312.8,3218.7,8.47,-175.0,62.0,,,,,IN,TIINDIA.NS,,,70,A,5,SELL,local,2026-07-03
NAGREEKCAP,.BO,24.34,25.27,-3.68,BREAKDOWN_SELL,28.59,24.56,17.46,-5.5,61.0,,,,,IN,NAGREEKCAP.BO,,,70,A,5,SELL,local,2026-07-03
GKENERGY,.NS,146.37,151.96,-3.68,BREAKOUT_BUY,145.5,133.5,-0.59,107.2,62.0,5.0,NO,FAIL,—,IN,GKENERGY.NS,,,70,A,5,SELL,local,2026-07-03
VASWANI,.NS,53.5,55.55,-3.69,IN_BOX,59.2,53.3,10.65,3.4,61.0,,,,,IN,VASWANI.NS,,,70,A,5,SELL,local,2026-07-03
KARNAWATI,.BO,1.3,1.35,-3.7,BREAKDOWN_SELL,1.45,1.31,11.54,-7.1,61.0,,,,,IN,KARNAWATI.BO,,,70,A,5,SELL,local,2026-07-03
SYLPH,.BO,0.26,0.27,-3.7,IN_BOX,0.3,0.26,15.38,0.0,61.0,,,,,IN,SYLPH.BO,,,70,A,5,SELL,local,2026-07-03
POONADAL,.BO,62.49,64.89,-3.7,IN_BOX,65.64,62.05,5.04,12.3,61.0,,,,,IN,POONADAL.BO,,,70,A,5,SELL,local,2026-07-03
WELCURE,.BO,0.26,0.27,-3.7,IN_BOX,0.29,0.26,11.54,0.0,61.0,,,,,IN,WELCURE.BO,,,70,A,5,SELL,local,2026-07-03
EIMCOELECO,.NS,1728.9,1795.4,-3.7,BREAKOUT_BUY,1657.6,1588.0,-4.12,202.4,62.0,,,,,IN,EIMCOELECO.NS,,,70,A,5,SELL,local,2026-07-03
FGP,.BO,11.93,12.39,-3.71,IN_BOX,12.48,11.0,4.61,62.8,61.0,,,,,IN,FGP.BO,,,70,A,5,SELL,local,2026-07-03
MANALIPETC,.NS,63.53,65.98,-3.71,IN_BOX,67.94,63.2,6.94,7.0,63.0,,,,,IN,MANALIPETC.NS,,,70,A,5,SELL,local,2026-07-03
CMPDI,.NS,248.82,258.41,-3.71,IN_BOX,262.0,239.25,5.3,42.1,61.0,,,,,IN,CMPDI.NS,,,70,A,5,SELL,local,2026-07-03
SKYIND,.BO,89.03,92.46,-3.71,IN_BOX,96.4,87.0,8.28,21.6,61.0,,,,,IN,SKYIND.BO,,,70,A,5,SELL,local,2026-07-03
IPRINGLTD,.BO,126.9,131.8,-3.72,IN_BOX,131.0,116.5,3.23,71.7,61.0,,,,,IN,IPRINGLTD.BO,,,70,A,5,SELL,local,2026-07-03
SUTLEJTEX,.NS,37.28,38.72,-3.72,IN_BOX,38.08,35.0,2.15,74.0,62.0,,,,,IN,SUTLEJTEX.NS,,,70,A,5,SELL,local,2026-07-03
BAMBINO,.BO,204.75,212.65,-3.72,IN_BOX,219.8,202.0,7.35,15.4,61.0,,,,,IN,BAMBINO.BO,,,70,A,5,SELL,local,2026-07-03
YORKEXP,.BO,49.11,51.01,-3.72,BREAKDOWN_SELL,55.86,50.4,13.74,-23.6,61.0,,,,,IN,YORKEXP.BO,,,70,A,5,SELL,local,2026-07-03
MAZDA,.NS,235.66,244.77,-3.72,IN_BOX,237.99,222.41,0.99,85.0,63.0,,,,,IN,MAZDA.NS,,,70,A,5,SELL,local,2026-07-03
RETAGGIO,.BO,62.0,64.4,-3.73,IN_BOX,64.5,61.28,4.03,22.4,61.0,,,,,IN,RETAGGIO.BO,,,70,A,5,SELL,local,2026-07-03
ARIS,.NS,114.24,118.68,-3.74,BREAKDOWN_SELL,126.01,118.12,10.3,-49.2,63.0,,,,,IN,ARIS.NS,,,70,A,5,SELL,local,2026-07-03
STALLION,.NS,182.05,189.13,-3.74,BREAKDOWN_SELL,202.0,185.01,10.96,-17.4,62.0,,,,,IN,STALLION.NS,,,70,A,5,SELL,local,2026-07-03
SKYLMILAR,.BO,15.96,16.58,-3.74,IN_BOX,16.57,15.59,3.82,37.8,61.0,,,,,IN,SKYLMILAR.BO,,,70,A,5,SELL,local,2026-07-03
STL,.BO,8.2,8.52,-3.76,IN_BOX,8.8,8.14,7.32,9.1,61.0,,,,,IN,STL.BO,,,70,A,5,SELL,local,2026-07-03
RAIN,.NS,185.49,192.73,-3.76,IN_BOX,195.9,179.65,5.61,35.9,63.0,,,,,IN,RAIN.NS,,,70,A,5,SELL,local,2026-07-03
20MICRONS,.NS,200.08,207.92,-3.77,BREAKOUT_BUY,192.99,181.63,-3.54,162.4,62.0,,,,,IN,20MICRONS.NS,,,70,A,5,SELL,local,2026-07-03
CENLUB,.BO,204.6,212.65,-3.79,BREAKDOWN_SELL,247.95,211.65,21.19,-19.4,61.0,,,,,IN,CENLUB.BO,,,70,A,5,SELL,local,2026-07-03
RCAN,.BO,18.52,19.25,-3.79,IN_BOX,19.0,18.01,2.59,51.5,61.0,,,,,IN,RCAN.BO,,,70,A,5,SELL,local,2026-07-03
GHCLTEXTIL,.NS,92.59,96.24,-3.79,IN_BOX,97.28,89.15,5.07,42.3,63.0,,,,,IN,GHCLTEXTIL.NS,,,70,A,5,SELL,local,2026-07-03
KPT,.BO,490.8,510.2,-3.8,BREAKOUT_BUY,448.0,417.9,-8.72,242.2,61.0,,,,,IN,KPT.BO,,,70,A,5,SELL,local,2026-07-03
WCIL,.NS,101.01,105.0,-3.8,IN_BOX,105.38,101.0,4.33,0.2,62.0,,,,,IN,WCIL.NS,,,70,A,5,SELL,local,2026-07-03
CYBELEIND,.BO,48.62,50.54,-3.8,IN_BOX,53.6,47.15,10.24,22.8,61.0,,,,,IN,CYBELEIND.BO,,,70,A,5,SELL,local,2026-07-03
SUPERBAK,.BO,39.5,41.06,-3.8,BREAKOUT_BUY,31.5,28.5,-20.25,366.7,62.0,,,,,IN,SUPERBAK.BO,,,70,A,5,SELL,local,2026-07-03
STARLENT,.BO,10.13,10.53,-3.8,IN_BOX,11.09,9.78,9.48,26.7,61.0,,,,,IN,STARLENT.BO,,,70,A,5,SELL,local,2026-07-03
AXISCADES,.NS,1691.0,1757.9,-3.81,BREAKDOWN_SELL,1970.0,1749.8,16.5,-26.7,63.0,,,,,IN,AXISCADES.NS,,,70,A,5,SELL,local,2026-07-03
MODINSU,.BO,549.75,571.5,-3.81,BREAKOUT_BUY,399.0,350.05,-27.42,408.0,61.0,,,,,IN,MODINSU.BO,,,70,A,5,SELL,local,2026-07-03
A1L,.BO,7.32,7.61,-3.81,BREAKDOWN_SELL,8.87,7.61,21.17,-23.0,61.0,,,,,IN,A1L.BO,,,70,A,5,SELL,local,2026-07-03
CHOKSI,.BO,163.5,170.0,-3.82,BREAKOUT_BUY,140.0,134.0,-14.37,491.7,61.0,,,,,IN,CHOKSI.BO,,,70,A,5,SELL,local,2026-07-03
RAMAPHO,.NS,129.72,134.88,-3.83,BREAKOUT_BUY,123.59,118.38,-4.73,217.7,62.0,,,,,IN,RAMAPHO.NS,,,70,A,5,SELL,local,2026-07-03
PPAP,.NS,231.17,240.39,-3.84,BREAKDOWN_SELL,261.5,237.0,13.12,-23.8,62.0,,,,,IN,PPAP.NS,,,70,A,5,SELL,local,2026-07-03
TAKE,.BO,28.31,29.44,-3.84,BREAKDOWN_SELL,30.79,28.88,8.76,-29.8,61.0,,,,,IN,TAKE.BO,,,70,A,5,SELL,local,2026-07-03
KIRLOSIND,.NS,3928.3,4085.0,-3.84,BREAKOUT_BUY,3203.4,3026.0,-18.45,508.6,62.0,,,,,IN,KIRLOSIND.NS,,,70,A,5,SELL,local,2026-07-03
APARINDS,.NS,16022.0,16665.0,-3.86,BREAKOUT_BUY,13580.0,12545.0,-15.24,335.9,63.0,,,,,IN,APARINDS.NS,,,70,A,5,SELL,local,2026-07-03
JKAGRI,.BO,302.85,315.0,-3.86,IN_BOX,338.65,298.95,11.82,9.8,61.0,,,,,IN,JKAGRI.BO,,,70,A,5,SELL,local,2026-07-03
PANCM,.BO,93.25,97.0,-3.87,IN_BOX,101.2,90.0,8.53,29.0,61.0,,,,,IN,PANCM.BO,,,70,A,5,SELL,local,2026-07-03
TITANBIO,.BO,397.05,413.05,-3.87,BREAKDOWN_SELL,448.4,407.0,12.93,-24.0,61.0,,,,,IN,TITANBIO.BO,,,70,A,5,SELL,local,2026-07-03
UNIVASTU,.NS,85.15,88.58,-3.87,IN_BOX,94.45,81.75,10.92,26.8,61.0,,,,,IN,UNIVASTU.NS,,,70,A,5,SELL,local,2026-07-03
TOUCHWOOD,.NS,69.04,71.82,-3.87,BREAKDOWN_SELL,77.69,70.21,12.53,-15.6,62.0,,,,,IN,TOUCHWOOD.NS,,,70,A,5,SELL,local,2026-07-03
RATNAMANI,.NS,2647.1,2753.6,-3.87,IN_BOX,2848.0,2600.0,7.59,19.0,62.0,,,,,IN,RATNAMANI.NS,,,70,A,5,SELL,local,2026-07-03
VERTEX,.BO,3.47,3.61,-3.88,BREAKDOWN_SELL,4.15,3.56,19.6,-15.3,61.0,,,,,IN,VERTEX.BO,,,70,A,5,SELL,local,2026-07-03
ASMS,.BO,7.68,7.99,-3.88,BREAKOUT_BUY,7.65,6.99,-0.39,104.5,56.0,5.0,NO,FAIL,—,IN,ASMS.BO,,,70,A,5,SELL,local,2026-07-03
GPSL,.BO,107.75,112.1,-3.88,BREAKOUT_BUY,96.05,86.7,-10.86,225.1,61.0,,,,,IN,GPSL.BO,,,70,A,5,SELL,local,2026-07-03
ZENTEC,.NS,1771.2,1842.8,-3.89,IN_BOX,1840.9,1706.7,3.94,48.1,62.0,,,,,IN,ZENTEC.NS,,,70,A,5,SELL,local,2026-07-03
SIDDHEGA,.BO,19.0,19.77,-3.89,BREAKDOWN_SELL,21.17,19.77,11.42,-55.0,61.0,,,,,IN,SIDDHEGA.BO,,,70,A,5,SELL,local,2026-07-03
SAMTEX,.BO,1.48,1.54,-3.9,IN_BOX,1.56,1.34,5.41,63.6,61.0,,,,,IN,SAMTEX.BO,,,70,A,5,SELL,local,2026-07-03
ANUROOP,.BO,12.08,12.57,-3.9,BREAKDOWN_SELL,14.28,12.4,18.21,-17.0,61.0,,,,,IN,ANUROOP.BO,,,70,A,5,SELL,local,2026-07-03
XTGLOBAL,.NS,30.96,32.22,-3.91,BREAKOUT_BUY,29.9,27.25,-3.42,140.0,61.0,,,,,IN,XTGLOBAL.NS,,,70,A,5,SELL,local,2026-07-03
SIKA,.NS,1056.05,1099.15,-3.92,BREAKOUT_BUY,940.95,890.0,-10.9,325.9,47.0,,,,,IN,SIKA.NS,,,70,A,5,SELL,local,2026-07-03
BMW,.BO,56.83,59.16,-3.94,IN_BOX,63.98,55.7,12.58,13.6,61.0,,,,,IN,BMW.BO,,,70,A,5,SELL,local,2026-07-03
MAXIND,.NS,159.04,165.56,-3.94,BREAKDOWN_SELL,179.0,160.6,12.55,-8.5,62.0,,,,,IN,MAXIND.NS,,,70,A,5,SELL,local,2026-07-03
GULPOLY,.NS,190.59,198.45,-3.96,BREAKDOWN_SELL,216.9,197.5,13.8,-35.6,63.0,,,,,IN,GULPOLY.NS,,,70,A,5,SELL,local,2026-07-03
METHODHUB,.BO,78.75,82.0,-3.96,BREAKDOWN_SELL,84.05,79.0,6.73,-5.0,61.0,,,,,IN,METHODHUB.BO,,,70,A,5,SELL,local,2026-07-03
TIERRA,.BO,37.02,38.55,-3.97,IN_BOX,40.8,35.6,10.21,27.3,61.0,,,,,IN,TIERRA.BO,,,70,A,5,SELL,local,2026-07-03
UNITEDPOLY,.BO,32.15,33.48,-3.97,IN_BOX,34.99,32.0,8.83,5.0,33.0,,,,,IN,UNITEDPOLY.BO,,,70,A,5,SELL,local,2026-07-03
BALUFORGE,.NS,453.95,472.75,-3.98,IN_BOX,467.9,442.5,3.07,45.1,63.0,,,,,IN,BALUFORGE.NS,,,70,A,5,SELL,local,2026-07-03
DEN,.NS,31.24,32.54,-4.0,BREAKOUT_BUY,27.44,26.17,-12.16,399.2,62.0,,,,,IN,DEN.NS,,,70,A,5,SELL,local,2026-07-03
MITTALSTL,.BO,30.0,31.25,-4.0,IN_BOX,32.5,30.0,8.33,0.0,62.0,,,,,IN,MITTALSTL.BO,,,70,A,5,SELL,local,2026-07-03
COROENGG,.BO,57.83,60.24,-4.0,BREAKDOWN_SELL,66.6,58.51,15.17,-8.4,61.0,,,,,IN,COROENGG.BO,,,70,A,5,SELL,local,2026-07-03
APCOTEXIND,.NS,511.85,533.15,-4.0,BREAKDOWN_SELL,579.0,513.1,13.12,-1.9,63.0,,,,,IN,APCOTEXIND.NS,,,70,A,5,SELL,local,2026-07-03
BALTE,.BO,12.2,12.71,-4.01,BREAKDOWN_SELL,14.0,12.65,14.75,-33.3,61.0,,,,,IN,BALTE.BO,,,70,A,5,SELL,local,2026-07-03
MARSONS,.NS,112.44,117.14,-4.01,IN_BOX,121.0,110.0,7.61,22.2,63.0,,,,,IN,MARSONS.NS,,,70,A,5,SELL,local,2026-07-03
MOBAVENUE,.BO,288.45,300.5,-4.01,BREAKDOWN_SELL,323.85,300.0,12.27,-48.4,62.0,,,,,IN,MOBAVENUE.BO,,,70,A,5,SELL,local,2026-07-03
RFLL,.BO,12.41,12.93,-4.02,BREAKDOWN_SELL,17.44,12.64,40.53,-4.8,61.0,,,,,IN,RFLL.BO,,,70,A,5,SELL,local,2026-07-03
FINPIPE,.NS,176.25,183.65,-4.03,BREAKOUT_BUY,175.33,168.0,-0.52,112.6,62.0,4.0,NO,FAIL,—,IN,FINPIPE.NS,,,70,A,5,SELL,local,2026-07-03
TMB,.NS,732.6,763.45,-4.04,BREAKDOWN_SELL,788.45,755.55,7.62,-69.8,62.0,,,,,IN,TMB.NS,,,70,A,5,SELL,local,2026-07-03
PRINCEPIPE,.NS,280.55,292.4,-4.05,IN_BOX,291.85,279.1,4.03,11.4,62.0,,,,,IN,PRINCEPIPE.NS,,,70,A,5,SELL,local,2026-07-03
ARL,.BO,53.03,55.27,-4.05,IN_BOX,57.36,51.51,8.17,26.0,61.0,,,,,IN,ARL.BO,,,70,A,5,SELL,local,2026-07-03
MRCAGRO,.BO,36.53,38.07,-4.05,BREAKOUT_BUY,36.42,33.21,-0.3,103.4,61.0,3.0,NO,FAIL,—,IN,MRCAGRO.BO,,,70,A,5,SELL,local,2026-07-03
IMFA,.NS,1327.0,1383.1,-4.06,BREAKDOWN_SELL,1454.4,1362.6,9.6,-38.8,63.0,,,,,IN,IMFA.NS,,,70,A,5,SELL,local,2026-07-03
ADESHWAR,.BO,13.0,13.55,-4.06,BREAKDOWN_SELL,16.99,14.0,30.69,-33.4,61.0,,,,,IN,ADESHWAR.BO,,,70,A,5,SELL,local,2026-07-03
DAICHI,.BO,320.5,334.05,-4.06,BREAKOUT_BUY,239.35,227.0,-25.32,757.1,61.0,,,,,IN,DAICHI.BO,,,70,A,5,SELL,local,2026-07-03
SCANPRO,.BO,120.3,125.4,-4.07,BREAKDOWN_SELL,136.25,123.4,13.26,-24.1,61.0,,,,,IN,SCANPRO.BO,,,70,A,5,SELL,local,2026-07-03
RAJPUTANA,.BO,34.35,35.81,-4.08,IN_BOX,34.5,32.56,0.44,92.3,61.0,,,,,IN,RAJPUTANA.BO,,,70,A,5,SELL,local,2026-07-03
POKARNA,.NS,1086.05,1132.4,-4.09,BREAKOUT_BUY,862.5,803.0,-20.58,475.7,63.0,,,,,IN,POKARNA.NS,,,70,A,5,SELL,local,2026-07-03
WINSOMBR,.BO,21.59,22.51,-4.09,BREAKDOWN_SELL,23.5,22.31,8.85,-60.5,61.0,,,,,IN,WINSOMBR.BO,,,70,A,5,SELL,local,2026-07-03
BLKASHYAP,.NS,54.59,56.92,-4.09,IN_BOX,54.8,50.71,0.38,94.9,63.0,,,,,IN,BLKASHYAP.NS,,,70,A,5,SELL,local,2026-07-03
MANINDS,.NS,569.15,593.5,-4.1,BREAKDOWN_SELL,613.0,575.15,7.7,-15.9,63.0,,,,,IN,MANINDS.NS,,,70,A,5,SELL,local,2026-07-03
MUFTI,.NS,87.46,91.2,-4.1,BREAKDOWN_SELL,92.4,87.72,5.65,-5.6,62.0,,,,,IN,MUFTI.NS,,,70,A,5,SELL,local,2026-07-03
VKAL,.BO,0.93,0.97,-4.12,BREAKDOWN_SELL,1.06,0.95,13.98,-18.2,61.0,,,,,IN,VKAL.BO,,,70,A,5,SELL,local,2026-07-03
MARGOFIN,.BO,65.97,68.81,-4.13,IN_BOX,67.0,62.5,1.56,77.1,61.0,,,,,IN,MARGOFIN.BO,,,70,A,5,SELL,local,2026-07-03
MKVENTURES,.BO,1205.1,1257.05,-4.13,BREAKOUT_BUY,982.0,920.0,-18.51,459.8,61.0,,,,,IN,MKVENTURES.BO,,,70,A,5,SELL,local,2026-07-03
VTMLTD,.BO,58.64,61.17,-4.14,IN_BOX,66.5,58.0,13.4,7.5,61.0,,,,,IN,VTMLTD.BO,,,70,A,5,SELL,local,2026-07-03
SMTEL,.BO,423.55,441.9,-4.15,IN_BOX,429.0,377.0,1.29,89.5,61.0,,,,,IN,SMTEL.BO,,,70,A,5,SELL,local,2026-07-03
UMESLTD,.BO,5.55,5.79,-4.15,IN_BOX,5.93,5.52,6.85,7.3,61.0,,,,,IN,UMESLTD.BO,,,70,A,5,SELL,local,2026-07-03
SYTIXSE,.BO,11.02,11.5,-4.17,BREAKDOWN_SELL,12.04,11.05,9.26,-3.0,61.0,,,,,IN,SYTIXSE.BO,,,70,A,5,SELL,local,2026-07-03
SHANGAR,.BO,0.23,0.24,-4.17,IN_BOX,0.24,0.22,4.35,50.0,61.0,,,,,IN,SHANGAR.BO,,,70,A,5,SELL,local,2026-07-03
MALLCOM,.NS,1006.8,1050.6,-4.17,BREAKDOWN_SELL,1139.0,1037.2,13.13,-29.9,62.0,,,,,IN,MALLCOM.NS,,,70,A,5,SELL,local,2026-07-03
PRIMEURB,.BO,8.51,8.88,-4.17,IN_BOX,9.5,7.6,11.63,47.9,61.0,,,,,IN,PRIMEURB.BO,,,70,A,5,SELL,local,2026-07-03
PURPLEWAVE,.BO,115.55,120.6,-4.19,IN_BOX,117.0,106.0,1.25,86.8,56.0,,,,,IN,PURPLEWAVE.BO,,,70,A,5,SELL,local,2026-07-03
